time,index,temp,dwpt,rhum,wdir,wspd,pres
2013-04-16 02:00:00,2304,16.9,15.2,90.0,210.0,5.4,1011.6
2013-04-16 03:00:00,2305,16.3,14.1,87.0,200.0,9.4,1011.9
2013-04-16 04:00:00,2305,16.3,14.1,87.0,200.0,9.4,1011.9
2013-04-16 05:00:00,2305,16.3,14.1,87.0,200.0,9.4,1011.9
2013-04-16 06:00:00,2306,15.7,14.7,94.0,,0.0,1013.2
2013-04-16 07:00:00,2306,15.7,14.7,94.0,,0.0,1013.2
2013-04-16 08:00:00,2306,15.7,14.7,94.0,,0.0,1013.2
2013-04-16 09:00:00,2307,16.4,15.4,94.0,300.0,3.6,1015.5
2013-04-16 10:00:00,2307,16.4,15.4,94.0,300.0,3.6,1015.5
2013-04-16 11:00:00,2307,16.4,15.4,94.0,300.0,3.6,1015.5
2013-04-16 12:00:00,2308,19.4,13.8,70.0,170.0,13.0,1014.8
2013-04-16 13:00:00,2308,19.4,13.8,70.0,170.0,13.0,1014.8
2013-04-16 14:00:00,2308,19.4,13.8,70.0,170.0,13.0,1014.8
2013-04-16 15:00:00,2309,19.3,13.2,68.0,150.0,16.6,1013.8
2013-04-16 16:00:00,2309,19.3,13.2,68.0,150.0,16.6,1013.8
2013-04-16 17:00:00,2309,19.3,13.2,68.0,150.0,16.6,1013.8
2013-04-16 18:00:00,2310,16.1,12.5,79.0,200.0,7.6,1015.1
2013-04-16 19:00:00,2310,16.1,12.5,79.0,200.0,7.6,1015.1
2013-04-16 20:00:00,2310,16.1,12.5,79.0,200.0,7.6,1015.1
2013-04-16 21:00:00,2311,14.3,12.7,90.0,,0.0,1016.3
2013-04-16 22:00:00,2311,14.3,12.7,90.0,,0.0,1016.3
2013-04-16 23:00:00,2311,14.3,12.7,90.0,,0.0,1016.3
2013-04-17 00:00:00,2312,12.5,12.0,97.0,,0.0,1016.3
2013-04-17 01:00:00,2312,12.5,12.0,97.0,,0.0,1016.3
2013-04-17 02:00:00,2312,12.5,12.0,97.0,,0.0,1016.3
2013-04-17 03:00:00,2313,10.7,10.2,97.0,180.0,5.4,1015.6
2013-04-17 04:00:00,2313,10.7,10.2,97.0,180.0,5.4,1015.6
2013-04-17 05:00:00,2313,10.7,10.2,97.0,180.0,5.4,1015.6
2013-04-17 06:00:00,2314,10.2,10.0,99.0,,0.0,1016.4
2013-04-17 07:00:00,2314,10.2,10.0,99.0,,0.0,1016.4
2013-04-17 08:00:00,2314,10.2,10.0,99.0,,0.0,1016.4
2013-04-17 09:00:00,2315,17.9,14.0,78.0,230.0,5.4,1017.1
2013-04-17 10:00:00,2315,17.9,14.0,78.0,230.0,5.4,1017.1
2013-04-17 11:00:00,2315,17.9,14.0,78.0,230.0,5.4,1017.1
2013-04-17 12:00:00,2316,21.9,11.3,51.0,300.0,3.6,1015.2
2013-04-17 13:00:00,2316,21.9,11.3,51.0,300.0,3.6,1015.2
2013-04-17 14:00:00,2316,21.9,11.3,51.0,300.0,3.6,1015.2
2013-04-17 15:00:00,2317,21.2,13.1,60.0,100.0,14.8,1013.9
2013-04-17 16:00:00,2317,21.2,13.1,60.0,100.0,14.8,1013.9
2013-04-17 17:00:00,2317,21.2,13.1,60.0,100.0,14.8,1013.9
2013-04-17 18:00:00,2318,18.3,13.2,72.0,170.0,5.4,1015.2
2013-04-17 19:00:00,2318,18.3,13.2,72.0,170.0,5.4,1015.2
2013-04-17 20:00:00,2318,18.3,13.2,72.0,170.0,5.4,1015.2
2013-04-17 21:00:00,2319,14.6,13.1,91.0,,0.0,1016.1
2013-04-17 22:00:00,2319,14.6,13.1,91.0,,0.0,1016.1
2013-04-17 23:00:00,2319,14.6,13.1,91.0,,0.0,1016.1
2013-04-18 00:00:00,2320,14.5,13.9,96.0,330.0,7.6,1015.4
2013-04-18 01:00:00,2320,14.5,13.9,96.0,330.0,7.6,1015.4
2013-04-18 02:00:00,2320,14.5,13.9,96.0,330.0,7.6,1015.4
2013-04-18 03:00:00,2321,14.2,13.7,97.0,,0.0,1013.8
2013-04-18 04:00:00,2321,14.2,13.7,97.0,,0.0,1013.8
2013-04-18 05:00:00,2321,14.2,13.7,97.0,,0.0,1013.8
2013-04-18 06:00:00,2322,11.8,11.5,98.0,,0.0,1014.4
2013-04-18 07:00:00,2322,11.8,11.5,98.0,,0.0,1014.4
2013-04-18 08:00:00,2322,11.8,11.5,98.0,,0.0,1014.4
2013-04-18 09:00:00,2323,17.9,14.4,80.0,260.0,7.6,1015.0
2013-04-18 10:00:00,2323,17.9,14.4,80.0,260.0,7.6,1015.0
2013-04-18 11:00:00,2323,17.9,14.4,80.0,260.0,7.6,1015.0
2013-04-18 12:00:00,2324,22.5,12.2,52.0,230.0,9.4,1013.2
2013-04-18 13:00:00,2324,22.5,12.2,52.0,230.0,9.4,1013.2
2013-04-18 14:00:00,2324,22.5,12.2,52.0,230.0,9.4,1013.2
2013-04-18 15:00:00,2325,21.5,13.9,62.0,110.0,11.2,1012.5
2013-04-18 16:00:00,2325,21.5,13.9,62.0,110.0,11.2,1012.5
2013-04-18 17:00:00,2325,21.5,13.9,62.0,110.0,11.2,1012.5
2013-04-18 18:00:00,2326,16.7,12.2,75.0,120.0,1.8,1013.5
2013-04-18 19:00:00,2326,16.7,12.2,75.0,120.0,1.8,1013.5
2013-04-18 20:00:00,2326,16.7,12.2,75.0,120.0,1.8,1013.5
2013-04-18 21:00:00,2327,14.7,12.9,89.0,340.0,5.4,1014.3
2013-04-18 22:00:00,2327,14.7,12.9,89.0,340.0,5.4,1014.3
2013-04-18 23:00:00,2327,14.7,12.9,89.0,340.0,5.4,1014.3
2013-04-19 00:00:00,2328,12.3,11.7,96.0,180.0,5.4,1013.5
2013-04-19 01:00:00,2328,12.3,11.7,96.0,180.0,5.4,1013.5
2013-04-19 02:00:00,2328,12.3,11.7,96.0,180.0,5.4,1013.5
2013-04-19 03:00:00,2329,13.1,12.8,98.0,,0.0,1012.4
2013-04-19 04:00:00,2329,13.1,12.8,98.0,,0.0,1012.4
2013-04-19 05:00:00,2329,13.1,12.8,98.0,,0.0,1012.4
2013-04-19 06:00:00,2330,10.5,7.6,82.0,260.0,1.8,1013.9
2013-04-19 07:00:00,2330,10.5,7.6,82.0,260.0,1.8,1013.9
2013-04-19 08:00:00,2330,10.5,7.6,82.0,260.0,1.8,1013.9
2013-04-19 09:00:00,2331,15.1,5.0,51.0,220.0,16.6,1015.6
2013-04-19 10:00:00,2331,15.1,5.0,51.0,220.0,16.6,1015.6
2013-04-19 11:00:00,2331,15.1,5.0,51.0,220.0,16.6,1015.6
2013-04-19 12:00:00,2332,19.1,3.7,36.0,210.0,31.3,1014.2
2013-04-19 13:00:00,2332,19.1,3.7,36.0,210.0,31.3,1014.2
2013-04-19 14:00:00,2332,19.1,3.7,36.0,210.0,31.3,1014.2
2013-04-19 15:00:00,2333,18.2,4.0,39.0,190.0,27.7,1013.8
2013-04-19 16:00:00,2333,18.2,4.0,39.0,190.0,27.7,1013.8
2013-04-19 17:00:00,2333,18.2,4.0,39.0,190.0,27.7,1013.8
2013-04-19 18:00:00,2334,15.6,2.0,40.0,210.0,16.6,1014.7
2013-04-19 19:00:00,2334,15.6,2.0,40.0,210.0,16.6,1014.7
2013-04-19 20:00:00,2334,15.6,2.0,40.0,210.0,16.6,1014.7
2013-04-19 21:00:00,2335,15.1,2.9,44.0,240.0,20.5,1014.8
2013-04-19 22:00:00,2335,15.1,2.9,44.0,240.0,20.5,1014.8
2013-04-19 23:00:00,2335,15.1,2.9,44.0,240.0,20.5,1014.8
2013-04-20 00:00:00,2336,13.3,6.4,63.0,220.0,24.1,1013.9
2013-04-20 01:00:00,2336,13.3,6.4,63.0,220.0,24.1,1013.9
2013-04-20 02:00:00,2336,13.3,6.4,63.0,220.0,24.1,1013.9
2013-04-20 03:00:00,2337,13.3,8.2,71.0,220.0,18.4,1012.7
2013-04-20 04:00:00,2337,13.3,8.2,71.0,220.0,18.4,1012.7
2013-04-20 05:00:00,2337,13.3,8.2,71.0,220.0,18.4,1012.7
2013-04-20 06:00:00,2338,12.8,11.0,89.0,230.0,13.0,1013.7
2013-04-20 07:00:00,2338,12.8,11.0,89.0,230.0,13.0,1013.7
2013-04-20 08:00:00,2338,12.8,11.0,89.0,230.0,13.0,1013.7
2013-04-20 09:00:00,2339,14.2,11.9,86.0,200.0,18.4,1014.9
2013-04-20 10:00:00,2339,14.2,11.9,86.0,200.0,18.4,1014.9
2013-04-20 11:00:00,2339,14.2,11.9,86.0,200.0,18.4,1014.9
2013-04-20 12:00:00,2340,13.9,13.1,95.0,190.0,18.4,1015.5
2013-04-20 13:00:00,2340,13.9,13.1,95.0,190.0,18.4,1015.5
2013-04-20 14:00:00,2340,13.9,13.1,95.0,190.0,18.4,1015.5
2013-04-20 15:00:00,2341,15.2,11.8,80.0,170.0,22.3,1015.1
2013-04-20 16:00:00,2341,15.2,11.8,80.0,170.0,22.3,1015.1
2013-04-20 17:00:00,2341,15.2,11.8,80.0,170.0,22.3,1015.1
2013-04-20 18:00:00,2342,14.3,10.5,78.0,180.0,11.2,1016.6
2013-04-20 19:00:00,2342,14.3,10.5,78.0,180.0,11.2,1016.6
2013-04-20 20:00:00,2342,14.3,10.5,78.0,180.0,11.2,1016.6
2013-04-20 21:00:00,2343,12.9,8.8,76.0,230.0,14.8,1017.7
2013-04-20 22:00:00,2343,12.9,8.8,76.0,230.0,14.8,1017.7
2013-04-20 23:00:00,2343,12.9,8.8,76.0,230.0,14.8,1017.7
2013-04-21 00:00:00,2344,11.5,8.0,79.0,260.0,5.4,1017.0
2013-04-21 01:00:00,2344,11.5,8.0,79.0,260.0,5.4,1017.0
2013-04-21 02:00:00,2344,11.5,8.0,79.0,260.0,5.4,1017.0
2013-04-21 03:00:00,2345,10.1,8.0,87.0,,0.0,1016.0
2013-04-21 04:00:00,2345,10.1,8.0,87.0,,0.0,1016.0
2013-04-21 05:00:00,2345,10.1,8.0,87.0,,0.0,1016.0
2013-04-21 06:00:00,2346,7.6,6.4,92.0,150.0,9.4,1015.8
2013-04-21 07:00:00,2346,7.6,6.4,92.0,150.0,9.4,1015.8
2013-04-21 08:00:00,2346,7.6,6.4,92.0,150.0,9.4,1015.8
2013-04-21 09:00:00,2347,14.6,9.0,69.0,150.0,7.6,1016.2
2013-04-21 10:00:00,2347,14.6,9.0,69.0,150.0,7.6,1016.2
2013-04-21 11:00:00,2347,14.6,9.0,69.0,150.0,7.6,1016.2
2013-04-21 12:00:00,2348,18.9,8.5,51.0,20.0,7.6,1014.2
2013-04-21 13:00:00,2348,18.9,8.5,51.0,20.0,7.6,1014.2
2013-04-21 14:00:00,2348,18.9,8.5,51.0,20.0,7.6,1014.2
2013-04-21 15:00:00,2349,20.4,6.7,41.0,10.0,9.4,1012.0
2013-04-21 16:00:00,2349,20.4,6.7,41.0,10.0,9.4,1012.0
2013-04-21 17:00:00,2349,20.4,6.7,41.0,10.0,9.4,1012.0
2013-04-21 18:00:00,2350,15.4,10.6,73.0,70.0,13.0,1012.0
2013-04-21 19:00:00,2350,15.4,10.6,73.0,70.0,13.0,1012.0
2013-04-21 20:00:00,2350,15.4,10.6,73.0,70.0,13.0,1012.0
2013-04-21 21:00:00,2351,12.1,10.5,90.0,,0.0,1013.0
2013-04-21 22:00:00,2351,12.1,10.5,90.0,,0.0,1013.0
2013-04-21 23:00:00,2351,12.1,10.5,90.0,,0.0,1013.0
2013-04-22 00:00:00,2352,10.9,10.0,94.0,,0.0,1011.4
2013-04-22 01:00:00,2352,10.9,10.0,94.0,,0.0,1011.4
2013-04-22 02:00:00,2352,10.9,10.0,94.0,,0.0,1011.4
2013-04-22 03:00:00,2353,10.9,10.4,97.0,210.0,7.6,1009.8
2013-04-22 04:00:00,2353,10.9,10.4,97.0,210.0,7.6,1009.8
2013-04-22 05:00:00,2353,10.9,10.4,97.0,210.0,7.6,1009.8
2013-04-22 06:00:00,2354,11.4,10.9,97.0,,0.0,1010.6
2013-04-22 07:00:00,2354,11.4,10.9,97.0,,0.0,1010.6
2013-04-22 08:00:00,2354,11.4,10.9,97.0,,0.0,1010.6
2013-04-22 09:00:00,2355,14.8,12.7,87.0,350.0,9.4,1011.1
2013-04-22 10:00:00,2355,14.8,12.7,87.0,350.0,9.4,1011.1
2013-04-22 11:00:00,2355,14.8,12.7,87.0,350.0,9.4,1011.1
2013-04-22 12:00:00,2356,21.1,10.0,49.0,340.0,9.4,1008.1
2013-04-22 13:00:00,2356,21.1,10.0,49.0,340.0,9.4,1008.1
2013-04-22 14:00:00,2356,21.1,10.0,49.0,340.0,9.4,1008.1
2013-04-22 15:00:00,2357,23.8,7.8,36.0,240.0,16.6,1007.1
2013-04-22 16:00:00,2357,23.8,7.8,36.0,240.0,16.6,1007.1
2013-04-22 17:00:00,2357,23.8,7.8,36.0,240.0,16.6,1007.1
2013-04-22 18:00:00,2358,17.0,8.9,59.0,250.0,9.4,1009.4
2013-04-22 19:00:00,2358,17.0,8.9,59.0,250.0,9.4,1009.4
2013-04-22 20:00:00,2358,17.0,8.9,59.0,250.0,9.4,1009.4
2013-04-22 21:00:00,2359,12.6,8.9,78.0,,0.0,1011.6
2013-04-22 22:00:00,2359,12.6,8.9,78.0,,0.0,1011.6
2013-04-22 23:00:00,2359,12.6,8.9,78.0,,0.0,1011.6
2013-04-23 00:00:00,2360,9.7,8.3,91.0,,0.0,1011.7
2013-04-23 01:00:00,2360,9.7,8.3,91.0,,0.0,1011.7
2013-04-23 02:00:00,2360,9.7,8.3,91.0,,0.0,1011.7
2013-04-23 03:00:00,2361,7.6,7.0,96.0,,0.0,1011.2
2013-04-23 04:00:00,2361,7.6,7.0,96.0,,0.0,1011.2
2013-04-23 05:00:00,2361,7.6,7.0,96.0,,0.0,1011.2
2013-04-23 06:00:00,2362,6.1,5.7,97.0,240.0,7.6,1011.7
2013-04-23 07:00:00,2362,6.1,5.7,97.0,240.0,7.6,1011.7
2013-04-23 08:00:00,2362,6.1,5.7,97.0,240.0,7.6,1011.7
2013-04-23 09:00:00,2363,16.3,10.4,68.0,280.0,7.6,1013.0
2013-04-23 10:00:00,2363,16.3,10.4,68.0,280.0,7.6,1013.0
2013-04-23 11:00:00,2363,16.3,10.4,68.0,280.0,7.6,1013.0
2013-04-23 12:00:00,2364,22.4,7.8,39.0,240.0,24.1,1011.9
2013-04-23 13:00:00,2364,22.4,7.8,39.0,240.0,24.1,1011.9
2013-04-23 14:00:00,2364,22.4,7.8,39.0,240.0,24.1,1011.9
2013-04-23 15:00:00,2365,23.4,7.5,36.0,240.0,20.5,1011.9
2013-04-23 16:00:00,2365,23.4,7.5,36.0,240.0,20.5,1011.9
2013-04-23 17:00:00,2365,23.4,7.5,36.0,240.0,20.5,1011.9
2013-04-23 18:00:00,2366,17.1,9.3,60.0,310.0,5.4,1013.4
2013-04-23 19:00:00,2366,17.1,9.3,60.0,310.0,5.4,1013.4
2013-04-23 20:00:00,2366,17.1,9.3,60.0,310.0,5.4,1013.4
2013-04-23 21:00:00,2367,11.1,8.8,86.0,,0.0,1016.2
2013-04-23 22:00:00,2367,11.1,8.8,86.0,,0.0,1016.2
2013-04-23 23:00:00,2367,11.1,8.8,86.0,,0.0,1016.2
2013-04-24 00:00:00,2368,8.8,7.4,91.0,,0.0,1016.4
2013-04-24 01:00:00,2368,8.8,7.4,91.0,,0.0,1016.4
2013-04-24 02:00:00,2368,8.8,7.4,91.0,,0.0,1016.4
2013-04-24 03:00:00,2369,7.4,6.8,96.0,,0.0,1016.5
2013-04-24 04:00:00,2369,7.4,6.8,96.0,,0.0,1016.5
2013-04-24 05:00:00,2369,7.4,6.8,96.0,,0.0,1016.5
2013-04-24 06:00:00,2370,5.6,5.0,96.0,,0.0,1017.9
2013-04-24 07:00:00,2370,5.6,5.0,96.0,,0.0,1017.9
2013-04-24 08:00:00,2370,5.6,5.0,96.0,,0.0,1017.9
2013-04-24 09:00:00,2371,13.6,9.4,76.0,,0.0,1019.2
2013-04-24 10:00:00,2371,13.6,9.4,76.0,,0.0,1019.2
2013-04-24 11:00:00,2371,13.6,9.4,76.0,,0.0,1019.2
2013-04-24 12:00:00,2372,19.9,5.5,39.0,250.0,14.8,1017.5
2013-04-24 13:00:00,2372,19.9,5.5,39.0,250.0,14.8,1017.5
2013-04-24 14:00:00,2372,19.9,5.5,39.0,250.0,14.8,1017.5
2013-04-24 15:00:00,2373,22.6,5.1,32.0,240.0,9.4,1015.7
2013-04-24 16:00:00,2373,22.6,5.1,32.0,240.0,9.4,1015.7
2013-04-24 17:00:00,2373,22.6,5.1,32.0,240.0,9.4,1015.7
2013-04-24 18:00:00,2374,15.7,8.9,64.0,200.0,5.4,1017.6
2013-04-24 19:00:00,2374,15.7,8.9,64.0,200.0,5.4,1017.6
2013-04-24 20:00:00,2374,15.7,8.9,64.0,200.0,5.4,1017.6
2013-04-24 21:00:00,2375,11.0,8.6,85.0,,0.0,1020.0
2013-04-24 22:00:00,2375,11.0,8.6,85.0,,0.0,1020.0
2013-04-24 23:00:00,2375,11.0,8.6,85.0,,0.0,1020.0
2013-04-25 00:00:00,2376,9.2,8.4,95.0,,0.0,1020.2
2013-04-25 01:00:00,2376,9.2,8.4,95.0,,0.0,1020.2
2013-04-25 02:00:00,2376,9.2,8.4,95.0,,0.0,1020.2
2013-04-25 03:00:00,2377,7.9,6.8,93.0,130.0,5.4,1019.7
2013-04-25 04:00:00,2377,7.9,6.8,93.0,130.0,5.4,1019.7
2013-04-25 05:00:00,2377,7.9,6.8,93.0,130.0,5.4,1019.7
2013-04-25 06:00:00,2378,6.2,5.0,92.0,190.0,3.6,1020.5
2013-04-25 07:00:00,2378,6.2,5.0,92.0,190.0,3.6,1020.5
2013-04-25 08:00:00,2378,6.2,5.0,92.0,190.0,3.6,1020.5
2013-04-25 09:00:00,2379,13.7,6.8,63.0,,0.0,1022.0
2013-04-25 10:00:00,2379,13.7,6.8,63.0,,0.0,1022.0
2013-04-25 11:00:00,2379,13.7,6.8,63.0,,0.0,1022.0
2013-04-25 12:00:00,2380,18.9,7.3,47.0,210.0,7.6,1020.9
2013-04-25 13:00:00,2380,18.9,7.3,47.0,210.0,7.6,1020.9
2013-04-25 14:00:00,2380,18.9,7.3,47.0,210.0,7.6,1020.9
2013-04-25 15:00:00,2381,22.9,7.0,36.0,240.0,11.2,1018.8
2013-04-25 16:00:00,2381,22.9,7.0,36.0,240.0,11.2,1018.8
2013-04-25 17:00:00,2381,22.9,7.0,36.0,240.0,11.2,1018.8
2013-04-25 18:00:00,2382,15.7,9.1,65.0,90.0,11.2,1020.8
2013-04-25 19:00:00,2382,15.7,9.1,65.0,90.0,11.2,1020.8
2013-04-25 20:00:00,2382,15.7,9.1,65.0,90.0,11.2,1020.8
2013-04-25 21:00:00,2383,10.4,8.5,88.0,,0.0,1021.9
2013-04-25 22:00:00,2383,10.4,8.5,88.0,,0.0,1021.9
2013-04-25 23:00:00,2383,10.4,8.5,88.0,,0.0,1021.9
2013-04-26 00:00:00,2384,7.7,6.9,95.0,,0.0,1021.6
2013-04-26 01:00:00,2384,7.7,6.9,95.0,,0.0,1021.6
2013-04-26 02:00:00,2384,7.7,6.9,95.0,,0.0,1021.6
2013-04-26 03:00:00,2385,6.0,5.6,97.0,170.0,5.4,1020.7
2013-04-26 04:00:00,2385,6.0,5.6,97.0,170.0,5.4,1020.7
2013-04-26 05:00:00,2385,6.0,5.6,97.0,170.0,5.4,1020.7
2013-04-26 06:00:00,2386,5.3,4.9,97.0,310.0,1.8,1021.8
2013-04-26 07:00:00,2386,5.3,4.9,97.0,310.0,1.8,1021.8
2013-04-26 08:00:00,2386,5.3,4.9,97.0,310.0,1.8,1021.8
2013-04-26 09:00:00,2387,15.3,11.7,79.0,,0.0,1023.0
2013-04-26 10:00:00,2387,15.3,11.7,79.0,,0.0,1023.0
2013-04-26 11:00:00,2387,15.3,11.7,79.0,,0.0,1023.0
2013-04-26 12:00:00,2388,23.5,8.0,37.0,250.0,20.5,1021.2
2013-04-26 13:00:00,2388,23.5,8.0,37.0,250.0,20.5,1021.2
2013-04-26 14:00:00,2388,23.5,8.0,37.0,250.0,20.5,1021.2
2013-04-26 15:00:00,2389,25.5,7.1,31.0,270.0,16.6,1019.0
2013-04-26 16:00:00,2389,25.5,7.1,31.0,270.0,16.6,1019.0
2013-04-26 17:00:00,2389,25.5,7.1,31.0,270.0,16.6,1019.0
2013-04-26 18:00:00,2390,17.8,9.7,59.0,,0.0,1020.2
2013-04-26 19:00:00,2390,17.8,9.7,59.0,,0.0,1020.2
2013-04-26 20:00:00,2390,17.8,9.7,59.0,,0.0,1020.2
2013-04-26 21:00:00,2391,12.9,9.0,77.0,190.0,5.4,1022.0
2013-04-26 22:00:00,2391,12.9,9.0,77.0,190.0,5.4,1022.0
2013-04-26 23:00:00,2391,12.9,9.0,77.0,190.0,5.4,1022.0
2013-04-27 00:00:00,2392,9.7,8.1,90.0,,0.0,1021.8
2013-04-27 01:00:00,2392,9.7,8.1,90.0,,0.0,1021.8
2013-04-27 02:00:00,2392,9.7,8.1,90.0,,0.0,1021.8
2013-04-27 03:00:00,2393,9.3,7.6,89.0,,0.0,1021.3
2013-04-27 04:00:00,2393,9.3,7.6,89.0,,0.0,1021.3
2013-04-27 05:00:00,2393,9.3,7.6,89.0,,0.0,1021.3
2013-04-27 06:00:00,2394,8.1,7.2,94.0,,0.0,1021.4
2013-04-27 07:00:00,2394,8.1,7.2,94.0,,0.0,1021.4
2013-04-27 08:00:00,2394,8.1,7.2,94.0,,0.0,1021.4
2013-04-27 09:00:00,2395,15.7,10.2,70.0,,0.0,1022.2
2013-04-27 10:00:00,2395,15.7,10.2,70.0,,0.0,1022.2
2013-04-27 11:00:00,2395,15.7,10.2,70.0,,0.0,1022.2
2013-04-27 12:00:00,2396,23.7,10.4,43.0,10.0,5.4,1019.5
2013-04-27 13:00:00,2396,23.7,10.4,43.0,10.0,5.4,1019.5
2013-04-27 14:00:00,2396,23.7,10.4,43.0,10.0,5.4,1019.5
2013-04-27 15:00:00,2397,24.2,9.4,39.0,10.0,11.2,1017.4
2013-04-27 16:00:00,2397,24.2,9.4,39.0,10.0,11.2,1017.4
2013-04-27 17:00:00,2397,24.2,9.4,39.0,10.0,11.2,1017.4
2013-04-27 18:00:00,2398,17.7,11.7,68.0,,0.0,1017.4
2013-04-27 19:00:00,2398,17.7,11.7,68.0,,0.0,1017.4
2013-04-27 20:00:00,2398,17.7,11.7,68.0,,0.0,1017.4
2013-04-27 21:00:00,2399,13.0,11.2,89.0,,0.0,1018.3
2013-04-27 22:00:00,2399,13.0,11.2,89.0,,0.0,1018.3
2013-04-27 23:00:00,2399,13.0,11.2,89.0,,0.0,1018.3
2013-04-28 00:00:00,2400,10.8,10.2,96.0,,0.0,1017.6
2013-04-28 01:00:00,2400,10.8,10.2,96.0,,0.0,1017.6
2013-04-28 02:00:00,2400,10.8,10.2,96.0,,0.0,1017.6
2013-04-28 03:00:00,2401,8.6,8.2,97.0,,0.0,1017.1
2013-04-28 04:00:00,2401,8.6,8.2,97.0,,0.0,1017.1
2013-04-28 05:00:00,2401,8.6,8.2,97.0,,0.0,1017.1
2013-04-28 06:00:00,2402,6.5,6.2,98.0,,0.0,1017.6
2013-04-28 07:00:00,2402,6.5,6.2,98.0,,0.0,1017.6
2013-04-28 08:00:00,2402,6.5,6.2,98.0,,0.0,1017.6
2013-04-28 09:00:00,2403,14.8,11.9,83.0,,0.0,1019.2
2013-04-28 10:00:00,2403,14.8,11.9,83.0,,0.0,1019.2
2013-04-28 11:00:00,2403,14.8,11.9,83.0,,0.0,1019.2
2013-04-28 12:00:00,2404,25.8,9.2,35.0,10.0,11.2,1017.5
2013-04-28 13:00:00,2404,25.8,9.2,35.0,10.0,11.2,1017.5
2013-04-28 14:00:00,2404,25.8,9.2,35.0,10.0,11.2,1017.5
2013-04-28 15:00:00,2405,27.9,6.1,25.0,320.0,14.8,1015.8
2013-04-28 16:00:00,2405,27.9,6.1,25.0,320.0,14.8,1015.8
2013-04-28 17:00:00,2405,27.9,6.1,25.0,320.0,14.8,1015.8
2013-04-28 18:00:00,2406,20.8,8.4,45.0,,0.0,1016.5
2013-04-28 19:00:00,2406,20.8,8.4,45.0,,0.0,1016.5
2013-04-28 20:00:00,2406,20.8,8.4,45.0,,0.0,1016.5
2013-04-28 21:00:00,2407,14.1,10.7,80.0,,0.0,1018.8
2013-04-28 22:00:00,2407,14.1,10.7,80.0,,0.0,1018.8
2013-04-28 23:00:00,2407,14.1,10.7,80.0,,0.0,1018.8
2013-04-29 00:00:00,2408,10.4,9.0,91.0,,0.0,1019.2
2013-04-29 01:00:00,2408,10.4,9.0,91.0,,0.0,1019.2
2013-04-29 02:00:00,2408,10.4,9.0,91.0,,0.0,1019.2
2013-04-29 03:00:00,2409,8.7,7.8,94.0,,0.0,1019.2
2013-04-29 04:00:00,2409,8.7,7.8,94.0,,0.0,1019.2
2013-04-29 05:00:00,2409,8.7,7.8,94.0,,0.0,1019.2
2013-04-29 06:00:00,2410,8.1,7.3,95.0,,0.0,1020.7
2013-04-29 07:00:00,2410,8.1,7.3,95.0,,0.0,1020.7
2013-04-29 08:00:00,2410,8.1,7.3,95.0,,0.0,1020.7
2013-04-29 09:00:00,2411,14.9,9.0,68.0,,0.0,1022.7
2013-04-29 10:00:00,2411,14.9,9.0,68.0,,0.0,1022.7
2013-04-29 11:00:00,2411,14.9,9.0,68.0,,0.0,1022.7
2013-04-29 12:00:00,2412,24.9,8.8,36.0,60.0,5.4,1021.5
2013-04-29 13:00:00,2412,24.9,8.8,36.0,60.0,5.4,1021.5
2013-04-29 14:00:00,2412,24.9,8.8,36.0,60.0,5.4,1021.5
2013-04-29 15:00:00,2413,27.0,10.7,36.0,360.0,9.4,1020.3
2013-04-29 16:00:00,2413,27.0,10.7,36.0,360.0,9.4,1020.3
2013-04-29 17:00:00,2413,27.0,10.7,36.0,360.0,9.4,1020.3
2013-04-29 18:00:00,2414,20.4,17.0,81.0,80.0,7.6,1022.2
2013-04-29 19:00:00,2414,20.4,17.0,81.0,80.0,7.6,1022.2
2013-04-29 20:00:00,2414,20.4,17.0,81.0,80.0,7.6,1022.2
2013-04-29 21:00:00,2415,17.9,16.6,92.0,,0.0,1024.6
2013-04-29 22:00:00,2415,17.9,16.6,92.0,,0.0,1024.6
2013-04-29 23:00:00,2415,17.9,16.6,92.0,,0.0,1024.6
2013-04-30 00:00:00,2416,16.1,15.3,95.0,,0.0,1024.3
2013-04-30 01:00:00,2416,16.1,15.3,95.0,,0.0,1024.3
2013-04-30 02:00:00,2416,16.1,15.3,95.0,,0.0,1024.3
2013-04-30 03:00:00,2417,14.5,14.3,99.0,,0.0,1023.6
2013-04-30 04:00:00,2417,14.5,14.3,99.0,,0.0,1023.6
2013-04-30 05:00:00,2417,14.5,14.3,99.0,,0.0,1023.6
2013-04-30 06:00:00,2418,14.4,14.2,99.0,,0.0,1024.3
2013-04-30 07:00:00,2418,14.4,14.2,99.0,,0.0,1024.3
2013-04-30 08:00:00,2418,14.4,14.2,99.0,,0.0,1024.3
2013-04-30 09:00:00,2419,17.2,16.1,93.0,,0.0,1026.1
2013-04-30 10:00:00,2419,17.2,16.1,93.0,,0.0,1026.1
2013-04-30 11:00:00,2419,17.2,16.1,93.0,,0.0,1026.1
2013-04-30 12:00:00,2420,19.5,15.2,76.0,170.0,1.8,1024.0
2013-04-30 13:00:00,2420,19.5,15.2,76.0,170.0,1.8,1024.0
2013-04-30 14:00:00,2420,19.5,15.2,76.0,170.0,1.8,1024.0
2013-04-30 15:00:00,2421,21.4,15.7,70.0,100.0,7.6,1022.0
2013-04-30 16:00:00,2421,21.4,15.7,70.0,100.0,7.6,1022.0
