,User,Round,CD_mae_count,CD_ks_count,RMSE_BiLSTM,MAE_BiLSTM,MSE_BiLSTM,RMSE_CNN,MAE_CNN,MSE_CNN,RMSE_Transformer,MAE_Transformer,MSE_Transformer,RMSE_soft_dense,MAE_soft_dense,MSE_soft_dense,RMSE_soft_bilstm,MAE_soft_bilstm,MSE_soft_bilstm,RMSE_topk_dense,MAE_topk_dense,MSE_topk_dense,RMSE_topk_bilstm,MAE_topk_bilstm,MSE_topk_bilstm
10,11,1,19,103,0.07512773884174544,0.06236878839589944,0.005644177143473505,0.1155008728741754,0.09468856573522874,0.013340451634696427,0.1753667444642446,0.15427510589468713,0.030753495063987665,0.0644907139714066,0.04652109354798861,0.0041590521885417776,0.06906185851105184,0.05121816286412822,0.004769540301000544,0.07336422498510836,0.05954258078689289,0.005382309507665599,0.07186044490025262,0.05619431289806664,0.0051639235412622424
11,12,1,22,103,0.06021952219942573,0.046793149866525684,0.003626390853927128,0.09110068218960338,0.07435208393799378,0.008299334295411118,0.12329890730544493,0.10719144241983829,0.015202620542716703,0.06332222616920016,0.05109786959227924,0.004009704327023338,0.0725786741681086,0.06156465086204146,0.005267663944000476,0.06305902159177088,0.05064545942197293,0.003976440204111425,0.06597591109468667,0.0538472813568192,0.004352820844773999
12,13,1,27,103,0.07433023911397682,0.05137121111881608,0.005524984446740969,0.10908124493101888,0.06934669842536148,0.011898717995700931,0.09480733111124498,0.0631998152976391,0.00898843003243724,0.07261995948751297,0.049586560933399415,0.005273658515968025,0.07036137495925716,0.04620732056873152,0.004950723086157182,0.07159563104893371,0.04668988873810302,0.00512593438529504,0.06965932726658777,0.04447403353863068,0.004852421875233578
13,14,1,21,103,0.09174419340511071,0.07059414203332724,0.008416997023554359,0.12056808294854277,0.1005960114475769,0.01453666262588669,0.13277093398868145,0.11349362850998156,0.01762812091222681,0.10072863870335114,0.08483563302693954,0.010146258655030249,0.09626342020315903,0.07356243819184222,0.009266646069209966,0.08977888943880176,0.0711077113146844,0.00806024898886459,0.09127150307462673,0.07297864982820601,0.008330487273501596
14,15,1,34,103,0.10034911073874682,0.058016024692847466,0.010069944026057272,0.1111492540470288,0.0645095972289782,0.01235415667521095,0.1066933896931173,0.06036748256432634,0.01138347940420739,0.09738213376271587,0.05394552615146732,0.009483279976179487,0.09616318405501743,0.060727860529077776,0.00924735796759916,0.09637095548292743,0.06557040206591423,0.009287361060692379,0.10044807059664494,0.05286720292266554,0.010089814886588565
15,16,1,24,80,0.06384503539974967,0.04595613932718922,0.004076188545195289,0.1352037434737876,0.11040682143672463,0.018280052249325763,0.11016148532495795,0.08654904836726071,0.012135552849000926,0.06975375868309305,0.0542685264489214,0.00486558685041918,0.061844397976164645,0.04408117359925174,0.003824729561034238,0.06244350606960993,0.043344003379745415,0.003899191450265412,0.061053839626925635,0.04326099828794079,0.003727571333190355
16,17,1,31,61,0.08741648297404006,0.0554016070875697,0.007641641495550636,0.12603950263933744,0.10168694965227054,0.01588595622557155,0.11891937610975196,0.0836620073279165,0.014141818014332647,0.08314626453288683,0.054798570794415254,0.006913301305772794,0.07928323056029668,0.051235214267106796,0.0062858306480771614,0.08189297132361043,0.055112683162731914,0.0067064587522096784,0.08328187388893481,0.059127746169307535,0.006935870518452441
17,18,1,17,103,0.13197670291775557,0.10243196473545205,0.017417850113041512,0.1449474240628685,0.10351678432957631,0.021009755742461035,0.15720205903046483,0.129177693158933,0.024712487363417746,0.12901459563827436,0.09731075677203249,0.016644765887707445,0.13068394354495816,0.09897090387311856,0.017078293100461814,0.12712625222791657,0.09219059564854983,0.01616108400551586,0.12691157122318186,0.09225383319238782,0.01610654691033676
18,19,1,40,93,0.049663182460961755,0.02993131995136102,0.0024664316921507792,0.06870241281406536,0.04438476403741117,0.004720021526474252,0.06415501847885215,0.04297546492820097,0.0041158663960218595,0.05028399760339731,0.030302685976774244,0.0025284804149784666,0.045498745186981666,0.027546297984989396,0.002070135813589887,0.05444365837848758,0.035960699734167344,0.0029641119376334606,0.05884582485765428,0.03860888254284821,0.003462831103177722
19,20,1,35,103,0.09746373150981573,0.06401343495640836,0.009499178959817446,0.1171968506149445,0.07671239068789398,0.013735101794061616,0.1096243555586882,0.07473016204497443,0.012017499331657692,0.07468607332416478,0.04523470321790665,0.005578009548582519,0.0741540223880802,0.04575501639376183,0.005498819036331901,0.07533560524100388,0.04675153431503042,0.005675453417028372,0.07534716152125782,0.041812319120537865,0.005677194749310516
20,21,1,34,101,0.09849429931204823,0.0705023837458758,0.009701126996971345,0.11151628836253766,0.0917253264536629,0.012435882570156653,0.09137350611031834,0.06797023870834495,0.008349117618892383,0.08228770038636497,0.06636085166139524,0.006771265634876169,0.07411331853431513,0.0526379217106548,0.005492783984168859,0.08559749763809074,0.06913899164759632,0.007326931601902949,0.08496834996085467,0.06617190610972676,0.007219620495070272
